tx	gene_id	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
NM_004055.4	CAPN5	35.482652	30.144469	21.861047	30.381825	38.163749	41.236099	34.308502	39.434471	45.748253	31.124603	31.672898	45.547656	35.751741	39.367447	29.817576	36.936427
NM_006189.1	OMP	0	0	0	0	0.253003	0	0	0	0	0	0	0	1.017008	0.331771	0.342094	0
NM_000260.3	MYO7A	0	0	0	0	0	0	0	0	0.031802	0	0	0	0	0.04358	0.12546	0.043378
NM_001127179.1	MYO7A	0	0	0.080651	0	0	0	0	0.063162	0	0	0	0	0	0	0	0
NM_001127180.1	MYO7A	0.031383	0.096935	0	0.050272	0.154449	0.038984	0.145047	0	0	0.011613	0.032028	0.025937	0.141591	0	0	0
NM_182833.1	GDPD4	0.237011	0.351142	0.462199	0.152204	0.107672	0	0.048669	0.051715	0	0	0	0	0.475895	0.089824	0.289476	0.13334
NM_002576.4	PAK1	29.954069	28.50345	22.197732	28.865715	35.52089	30.081333	29.444408	32.844878	27.233763	23.162791	22.204067	31.916206	35.07595	33.542892	31.840761	31.683123
NM_001128620.1	PAK1	1.14414	2.154983	3.355361	2.374634	0	2.493874	2.191316	2.083148	3.485602	2.028638	1.476893	3.026868	3.790132	4.327757	3.616007	2.330387
XR_079504.1	DKFZp434E1119	0	0	0	0	0	0	0	0	0.192002	0	0	0	0	0	0	0.174902
NM_173039.1	AQP11	3.380824	2.530843	2.310457	4.722827	3.689066	6.005475	2.411463	6.886553	4.130544	2.48545	2.834053	4.366689	6.603475	4.729031	4.031944	8.419248
XM_002343105.1	LOC100288759	4.947319	0	0	2.282367	0.801676	4.562942	2.942103	7.053293	2.758648	1.140679	2.405219	3.225622	5.105228	2.233887	3.888515	4.997322
NM_001293.2	CLNS1A	99.945742	84.175031	83.261895	94.864178	86.535261	107.965263	87.558803	102.692298	90.663897	85.724231	78.566436	96.612331	80.052895	101.13476	80.626035	98.83286
NM_016578.3	RSF1	25.651395	23.758853	18.292493	21.045458	20.741863	25.254033	24.018877	24.254039	24.185548	20.844982	23.877444	25.10735	20.344591	24.81463	17.824127	21.079973
NM_024684.2	C11orf67	50.316166	72.037227	69.145329	65.709446	96.510527	55.05845	78.604045	51.773716	56.559698	84.681925	65.793927	59.380456	72.337517	54.400349	70.034886	53.197019
NM_033547.3	INTS4	18.697268	14.203833	15.94343	16.527904	14.747216	15.017807	13.392306	16.051526	16.934071	12.762141	14.013283	17.132302	15.766067	16.524671	13.531555	16.856562
NM_023930.3	KCTD14	2.379292	2.110029	2.381894	3.28884	1.632602	1.610336	1.831583	1.703615	2.530275	1.926718	3.087389	2.408484	0.971508	1.557446	1.211665	1.742913
NM_003251.2	THRSP	0	0.136365	0.462142	0.445919	0.335005	0	0.113487	0.603494	0	0	0	0	0	0.106017	0.451061	0
NM_004549.4	NDUFC2	61.688365	72.255339	76.57598	73.659777	68.992948	61.521777	68.879809	67.673288	72.943069	86.215378	75.589217	65.88353	71.313523	59.38322	72.692107	63.315818
NM_024079.4	ALG8	20.053684	27.652205	19.153698	18.819346	21.34344	21.988076	19.596197	23.37297	25.352409	20.239128	30.593822	20.036889	21.733174	18.260319	20.397128	22.543325
NM_001007027.2	ALG8	3.962508	1.592128	6.071823	5.53068	4.010695	3.587562	3.623307	2.436288	2.782025	9.410608	2.885989	3.724596	2.479539	3.551205	3.700546	2.547941
XM_002343083.1	LOC100289388	1.434575	1.856848	0	0.599202	1.553506	0	0.521565	3.393605	3.83616	1.101143	0.874553	0.784217	1.80782	2.298649	1.494292	3.472477
NM_001029859.1	KCTD21	15.655964	15.962537	16.223656	15.26306	18.291783	17.64405	17.525161	15.657742	16.933425	15.797193	16.679637	17.359004	17.68004	17.888953	15.458321	17.992766
NM_020798.1	USP35	10.095616	9.025139	8.00292	9.501471	10.093314	11.353695	9.508409	10.648542	9.978677	7.451555	7.76143	10.636718	9.203984	10.742776	9.532536	11.008949
NM_012296.2	GAB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080491.1	GAB2	22.190806	27.557767	27.719738	18.596237	25.056757	22.245492	30.130641	21.077007	21.252832	19.488537	22.162918	20.925884	22.541855	22.207672	22.060099	19.651212
XR_078439.1	LOC729944	0	0.046732	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024678.3	NARS2	7.483801	7.912637	8.403957	10.346019	7.379472	8.925661	8.69527	8.481482	9.392369	7.68758	7.620683	9.912495	7.982874	8.701446	8.091612	9.519386
NM_001098816.2	ODZ4	8.046563	2.350632	1.770564	6.421491	3.536926	10.239062	3.855924	9.484776	3.219811	1.382814	2.31916	3.594311	2.573076	9.692621	2.695816	10.125569
XM_002343106.1	LOC100288816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_175885.3	FAM181B	0	0	0.46015	0.106214	0	0	0	0	0	0.146748	0.044973	0	0	0.125629	0	0.061953
NM_005040.2	PRCP	165.308116	168.382596	186.12992	154.380108	160.761783	148.269429	149.415584	141.10504	197.592629	189.234283	186.883704	195.068674	121.808242	110.513212	109.787353	118.379331
NM_199418.2	PRCP	7.560024	5.030696	8.442724	3.326394	4.05149	4.033455	8.076356	3.599325	5.078148	2.877645	8.130281	3.817732	0.332769	2.677601	2.017844	3.471787
NM_145018.3	C11orf82	0.198342	0.32661	0.138145	0.397639	0.400466	0.356502	0.54313	0.468825	0.374955	0.587226	0.517374	0.547223	0.796022	0.593547	0.504496	0.557924
NM_014488.3	RAB30	17.37127	15.953726	9.656259	15.540606	8.729174	16.228043	10.953362	12.069066	9.961095	11.477371	10.817664	12.490946	11.902557	13.878463	12.219461	13.001228
NM_015885.3	PCF11	13.547501	17.57116	15.108824	12.06164	18.958535	18.359961	16.768935	14.373282	14.251825	12.011539	13.493556	15.797277	18.512656	16.997824	15.630567	13.565549
NM_182603.2	ANKRD42	5.572907	6.417951	4.957708	6.390481	5.176909	5.679879	5.48141	5.569065	4.877423	5.407925	4.812548	6.286721	4.137322	4.347921	4.480429	5.137591
NM_021825.3	CCDC90B	53.856951	46.010781	41.820968	54.512641	49.438887	57.464288	51.525449	58.069399	54.638378	45.874764	48.559101	60.526984	44.480059	58.668977	47.983132	55.339913
NM_001142702.1	DLG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001142700.1	DLG2	0.04253	0.293471	0	0.080302	0.30867	0	0.517019	0.135932	0	0	0.045834	0	0.524884	0	0	0
NM_001364.3	DLG2	0	0	0	0	0	0	0	0	0	0	0	0	0.415741	0	0	0
NM_001142699.1	DLG2	0.534091	0.607286	0.855733	0.272757	0.334786	0.425835	0.57328	0.535217	0.338791	0.359459	0.299951	0.41319	0	0.309449	0.595624	0.375054
NM_018480.2	TMEM126B	49.290213	43.912284	43.756474	46.636162	37.762715	52.763724	37.86559	55.442567	46.858374	36.849788	34.996088	36.607949	46.454506	52.11526	41.444604	58.591984
NM_032273.2	TMEM126A	29.011553	31.324242	31.875592	30.738328	26.001044	24.466619	27.308685	26.279678	32.773267	37.144539	36.176084	30.807808	40.076129	34.778647	39.519395	37.190922
NM_001039618.1	CREBZF	20.214798	20.475476	16.69428	14.903059	18.254493	22.199234	18.964583	18.319523	20.63254	17.878044	16.832721	18.675318	19.872435	20.276658	18.970357	19.841472
NM_152723.1	CCDC89	2.231632	1.775493	1.657869	2.269437	1.839879	1.689526	1.272885	2.055976	1.380735	1.101313	1.113775	1.356436	1.643147	3.384392	1.81719	2.045981
NM_032379.3	SYTL2	1.051394	1.562189	0	2.029496	0.869531	0.999619	0	1.625702	3.239247	2.761308	1.932351	2.558782	2.795137	0.296799	0	2.136267
NM_206929.1	SYTL2	5.128606	2.32234	1.960147	4.973704	1.163604	2.806248	1.409772	3.415888	9.798432	6.707436	4.579454	6.326685	1.669467	4.039642	2.451293	5.743604
NM_206930.1	SYTL2	11.951755	5.495792	4.197232	6.506927	2.512259	8.164818	2.681075	6.453781	9.911054	10.541608	7.612028	7.353249	5.266546	11.549544	5.302527	9.930402
NM_206928.1	SYTL2	0	0.122736	0	0	0.132691	0	0	0.088588	0.953741	0	0.860905	0.518679	0	0.451917	0	0
NM_206927.1	SYTL2	0.361204	0.212115	0.119213	0.736915	0	0.221857	0.186392	0	0	0.616377	0	0	0.174891	0	0.090292	0.336974
NM_032943.2	SYTL2	13.157153	8.595759	7.202673	16.759414	6.559645	10.096399	5.004682	12.946553	23.68394	19.886857	25.416839	20.351394	5.605717	11.978386	5.944825	10.873815
NM_173556.3	CCDC83	0	0.031771	0	0	0.038972	0	0	0	0	0	0.070061	0	0	0	0	0
NM_001008660.1	PICALM	83.695322	99.354669	105.685643	82.095915	93.425788	84.901087	105.710698	83.111143	95.562311	95.434783	110.999255	94.893608	88.086464	80.099945	81.591995	80.468703
NM_007166.2	PICALM	18.29055	18.174163	16.823404	12.161323	12.744812	14.077987	16.66746	16.616309	17.59661	15.330376	15.085861	14.170515	13.339815	11.219195	12.474828	10.905778
XM_001724860.2	LOC100130431	4.771529	5.556066	3.214801	2.958838	4.473085	4.687026	4.763406	2.854974	7.137967	5.753479	6.546876	4.914272	3.866759	6.334071	5.474813	5.824108
NM_152991.1	EED	0.12524	0.790782	0.634524	0.425505	0.263715	0.759939	0.938609	0.381507	0.13534	0.600498	0.719548	0.648967	0.125297	0.473806	0.359827	0.4992
NM_003797.2	EED	12.208426	10.401732	12.266564	11.034976	9.593449	13.579986	10.915549	14.089077	11.509067	9.14284	10.367275	9.513376	13.370823	14.70736	10.837981	12.989311
XM_002343084.1	LOC100289518	0.629677	0.543203	0.876896	0.813176	0.953533	1.687175	0.516741	1.236822	0.519523	0.466361	0.428815	1.050566	0.507409	1.210432	1.284372	0.944656
NR_024597.1	C11orf73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024598.1	C11orf73	0.539101	0.90139	0	0.730389	0.486803	0	0	0.347398	0.793728	0.302643	0.836311	1.462931	0	0.681	1.972305	1.039318
NM_016401.3	C11orf73	40.918325	36.108457	39.003118	37.332105	35.488489	37.272354	36.151205	41.746143	41.047731	45.609751	37.204064	33.772014	36.401652	39.676184	38.400357	39.12913
NR_024596.1	C11orf73	0.237471	1.423138	0	0.664847	0.683746	0.178215	0	0.610834	1.025784	0.157116	0.156765	0.448182	0	0.23001	0.262073	0.583726
NM_021827.3	CCDC81	0.239326	0.118189	0.133346	0.153695	0.181206	0.238598	0.147431	0.104441	0.246788	0.637773	0.293176	0.158669	0.192221	0.181419	0.048718	0.089761
NM_001014811.1	ME3	3.299667	0.249209	0.552934	1.528778	0	0	1.220711	1.28257	1.217762	0.309182	0.764784	1.585619	3.010029	1.061132	0	0.995416
NM_006680.2	ME3	17.259004	15.890172	15.892317	25.239987	11.567995	18.671671	10.596409	16.303515	13.058385	11.581315	12.312363	17.926926	9.111262	21.275489	15.198426	20.961502
NM_007173.4	PRSS23	328.108804	211.182831	248.979679	361.482571	110.807045	187.011864	125.301139	214.424964	125.818857	101.19035	102.231422	156.394358	139.203618	224.984864	122.095617	263.06747
NM_012193.2	FZD4	29.725661	38.393579	39.45458	24.445915	37.302603	32.236913	44.867059	29.36516	17.753633	22.518799	23.779343	17.749115	28.974458	23.169101	26.027033	22.944128
NM_022918.2	TMEM135	12.084636	12.316128	10.948867	10.137221	9.769794	11.328829	10.425349	10.897098	12.190949	9.696098	8.869563	9.785305	8.641865	10.119723	9.496233	10.901215
NM_022337.1	RAB38	3.868179	2.330043	4.134553	4.707674	1.7028	1.350935	1.384747	1.276012	3.803559	3.530304	3.429626	2.693358	2.352351	1.632001	2.199829	2.108702
NM_001814.4	CTSC	120.472789	146.768257	204.343587	129.096878	191.724854	104.602041	232.28904	133.54392	143.34894	198.209216	200.231978	141.030044	119.582104	69.113146	138.905943	79.81883
NM_001114173.1	CTSC	0.19379	0.53002	1.163815	0.680934	0.862705	0.18752	1.285263	0.354793	0.5199	1.152674	1.250013	0.537813	0.472815	0.204339	0.394122	0.166944
NM_148170.3	CTSC	14.407454	26.560322	41.116477	14.143289	40.26688	9.796792	40.92642	13.149147	18.11224	47.080519	44.068483	16.026118	16.920412	5.92202	19.752561	6.672459
NM_000842.2	GRM5	0.043384	0.008934	0.020146	0.081074	0.032848	0	0.04456	0	0	0.04281	0.019678	0.011951	0	0.01362	0	0.01356
NM_001143831.1	GRM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000372.4	TYR	0	0	0	0	0	0	0	0	0	0.04369	0	0	0	0	0	0
NR_026571.1	NOX4	0.151358	0.152816	0.669792	0	0	0.597934	0.576075	0.903372	0	0	0.845708	0.921386	0	0	0	0
NM_001143836.1	NOX4	0	0	0	0.662364	0	0	0	0	0.180829	0.384863	0.9433	0.243462	0	0	0.223534	0.361904
NM_016931.3	NOX4	0.942946	0.687906	0	0	0.303089	0	0	0	0.622328	0.850299	0	0	0.267689	0.528998	0	0.323994
NM_001143837.1	NOX4	0	0	0	0.383091	0	0	0	0	0	0.197817	0	0.123353	0	0	0	0
NM_153696.2	FOLH1B	0	0	0	0	0.04692	0	0	0.06761	0	0	0	0	0	0	0	0
XM_002343107.1	LOC100289112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001101321.1	UBTFL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_015137.2	LOC727828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020358.2	TRIM49	0	0.017323	0	0	0	0	0	0	0	0	0	0	0.056379	0	0.40425	0
XM_002343085.1	LOC642425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_925959.3	LOC642446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083328	0
XM_374919.3	LOC399939	0	0.023241	0	0	0	0	0	0	0	0	0	0	0.227201	0	0.613947	0
NM_001105522.1	LOC729384	0	0.023241	0	0	0	0	0	0	0	0	0	0	0	0.287009	0	0
NM_001136486.1	TRIM64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_078440.1	LOC399940	0	0.047047	0	0	0	0	0	0	0	0	0	0	0	0	0.310719	0
NM_001145126.1	TRIM53	0	0	0	0	0	0	0	0	0	0	0	0	0.074583	0	0.453476	0
XM_926073.2	LOC653111	0	0.017323	0	0	0	0	0	0	0	0	0	0	0	0	0.158078	0
XR_016187.2	LOC440061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001143975.1	UBTFL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_005467.3	NAALAD2	2.001674	1.487713	0.929431	1.575905	1.178775	1.168992	0.913506	1.496271	0.305785	0.137187	0.151349	0.398989	0.85556	0.841325	0.490332	1.112215
NM_001144073.1	CHORDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012124.2	CHORDC1	12.319389	14.200112	13.466111	11.559893	11.335844	12.971936	11.790209	11.498584	16.912565	14.852989	16.26692	15.976179	14.740136	15.208694	14.487651	12.989919
XR_017548.3	LOC399942	0.559577	0.196877	0.22124	0.255464	0.120775	0.132501	0	0.26146	0.163526	0.295027	0.378701	0.131353	0.56219	0.63221	0.489058	1.504482
NM_001008781.2	FAT3	0.113366	0.132725	0.041561	0.124171	0.225882	0.365298	0.122578	0.16272	0.159958	0.101557	0.089303	0.16753	0.119596	0.095388	0.097062	0.134271
XM_001725150.1	LOC100128354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_005959.3	MTNR1B	0	0	0	0	0	0.062309	0	0	0	0	0	0	0	0	0	0
NM_152313.2	SLC36A4	13.907301	11.717539	11.623155	9.166715	8.455175	11.756067	12.825694	10.008733	14.793845	12.028715	13.416827	10.555643	10.28857	10.127857	11.417696	9.052083
XR_037867.2	LOC100128230	0.216135	0.33309	0	0.261785	0.258145	0.275229	0.332636	0.235842	0.11145	0.400145	0.367919	0.360059	0.108772	0.310588	0.453848	0.522962
NM_181645.3	CCDC67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020179.2	C11orf75	2.608308	1.606802	2.294077	3.326776	3.84584	5.52368	2.534474	4.044811	2.973239	2.948783	4.207426	3.897422	3.043588	4.098799	3.921286	5.792306
NM_033395.1	KIAA1731	4.815433	4.713912	4.220034	3.890916	4.998368	5.513599	5.078014	4.723125	4.700074	3.637805	4.141519	4.687945	4.254704	4.737124	3.429338	4.086442
NR_002569.1	SCARNA9	1.682822	2.401608	0	0.464011	0.853432	3.406188	1.149069	0	1.732485	2.083562	0.767398	2.421575	3.427885	1.131622	1.149957	2.095651
NR_003028.1	SNORA25	0	0	0	0	0	0	0	5.353452	0	0	0	4.203558	4.882489	0	0	4.311234
NR_003032.1	SNORA32	0	11.780315	0	0	0	0	0	0	0	9.350433	4.278652	5.540797	0	6.119737	0	0
NR_003036.1	SNORD6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_003026.1	SNORA1	0	0	0	0	0	0	0	0	0	0	3.506346	0	0	0	0	0
NR_002920.1	SNORA8	12.983918	13.197424	18.266873	3.548131	6.848803	3.83493	4.471392	9.629081	12.774173	9.51904	0	3.795743	8.787477	8.421126	17.190411	7.784448
NR_003033.1	SNORD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_002959.1	SNORA18	0	0	0	4.078766	3.963839	0	0	5.589522	0	3.664811	0	4.380952	5.092038	4.835905	0	8.986189
NR_002973.1	SNORA40	0	6.829008	7.900865	18.127026	13.263979	0	5.762566	0	5.486159	8.162915	22.451075	19.454972	0	0	0	0
NM_024116.2	TAF1D	43.328799	40.912008	39.667126	40.282305	46.877663	43.528492	52.439284	44.633509	43.850885	43.902383	44.285968	40.441117	40.447844	39.23296	38.911194	37.691134
NM_014039.2	C11orf54	16.693969	15.752684	17.211768	14.294368	14.472843	13.286128	16.155526	15.737035	17.266596	16.165954	14.896964	14.590262	12.660162	13.100462	11.448106	13.43039
NM_004268.4	MED17	12.277573	12.684352	13.813633	10.630598	10.777191	10.885413	12.572876	9.604099	11.025397	11.309464	12.738539	11.921605	12.623575	11.635755	12.182874	12.271063
NM_001144871.1	C11orf90	0.502976	0.309045	0.350114	0.20478	0.571281	0.639641	0	1.372673	0.259393	1.118469	1.20013	0.848171	0.509212	0	0.514478	0.23574
NM_001098672.1	HEPHL1	0.019449	0.072083	0.027093	0.046746	0.014726	0.032225	0.019975	0.042434	0.040109	0.071971	0.052932	0	0.019503	0.018334	0.019781	0.018236
XM_001725210.2	LOC100129932	0.169339	1.392477	0.57395	0.526144	0.851059	1.008359	0.254905	1.205242	1.26156	0.99037	0.615875	0.650478	0	0.669723	0.416513	0.664402
NM_015368.3	PANX1	25.427219	34.874099	24.670332	20.029268	24.292456	25.115785	31.348708	26.918414	32.159548	29.504316	34.622197	26.033608	36.18658	28.554846	35.140793	28.964284
XR_015918.2	LOC729494	0.428863	0.530001	1.00123	0.253652	0.766305	0.580037	0.589094	0.468166	1.485523	0.853721	1.082393	1.197879	0.723799	0	0.583864	0.670465
NM_001080486.1	FOLR4	0	0	0	0	0	0	0	0.213168	0	0	0	0	0.197295	0	0	0
NM_016540.3	GPR83	0.054628	0.016869	0	0.04379	0.020681	0.022646	0.02805	0.089393	0	0.020216	0	0	0	0.025785	0.027786	0
NM_005591.3	MRE11A	7.211719	9.123745	7.894436	7.391482	8.193188	7.74485	6.638434	8.112345	6.137212	6.579323	6.786889	5.757051	6.528214	6.86989	5.394126	6.125846
NM_005590.3	MRE11A	1.800749	1.788171	2.079729	1.316772	2.868905	1.615623	3.954386	2.137991	2.03603	1.895506	2.70742	3.016373	2.236341	1.673683	2.96283	2.722681
NM_017704.2	ANKRD49	10.370266	10.612255	12.201483	7.661381	10.534202	8.897865	13.752881	10.541381	9.896881	8.869516	9.952159	8.873388	13.395458	9.978342	10.625091	9.361251
XM_926406.2	LOC643037	0	0	0	0	0	0.176523	0	0	0	0	0	0	0	0	0	0
NM_002033.3	FUT4	4.208344	5.269988	5.329505	3.800613	5.185047	4.357868	6.365347	4.570039	3.846232	4.360427	4.841654	3.1945	6.176468	4.507898	5.447454	5.022112
NM_152431.2	PIWIL4	2.814394	3.658457	3.971981	1.960509	5.860029	3.288381	5.66576	3.231992	1.565603	2.083182	1.763993	2.207598	4.27358	3.151837	2.976772	3.159744
NM_130847.2	AMOTL1	24.48538	25.726389	20.632994	23.792642	22.737121	28.206917	25.018428	30.033969	29.045513	27.808522	35.373022	25.19248	19.997379	26.054645	17.679478	23.329175
NM_016403.3	CWC15	39.348067	38.786096	43.511184	48.28397	41.649434	35.642582	41.118864	38.942612	38.773882	40.198166	40.314095	45.047663	38.038578	36.287153	35.547182	37.937925
NM_018039.2	KDM4D	0.799741	0.592526	0.668408	0.641641	1.332154	1.029049	0.492705	0.872493	0.536033	0.503175	0.571448	0.596096	0.682252	0.870221	0.488293	0.899849
XM_002343086.1	LOC390245	0	0	0	0	0	0	0	0	0.053222	0.038207	0	0	0.051826	0	0	0
XM_001717996.1	LOC100129053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032102.2	SFRS2B	11.418285	15.237512	15.90593	10.5592	14.981182	13.047336	17.852388	14.989084	10.660506	13.845435	15.024663	9.44606	12.942786	8.663659	13.64746	10.554463
NM_015036.1	ENDOD1	25.930615	64.696878	87.510601	23.637006	75.856103	18.417724	73.915156	22.78934	30.04799	90.96707	98.543553	18.689471	49.929494	11.903425	43.341022	14.908061
NM_144665.2	SESN3	53.222364	47.044694	18.083144	38.513202	29.582542	42.38352	32.907603	38.196982	46.698362	23.276272	24.247866	33.335201	30.409806	45.412794	19.859058	37.499862
XM_001718007.1	LOC100129203	0.142485	0.351059	0.198419	0	0.107882	0.239005	0.73067	0.15549	0	0.422164	0.388191	0.119028	0.430865	0	0.290747	0.133597
NM_144664.4	FAM76B	8.760229	9.701288	9.845212	7.094829	8.58892	8.028246	8.660609	7.937059	7.502054	7.297134	7.658319	6.880182	9.026612	7.712586	7.492215	6.933176
NM_014679.3	CEP57	29.091227	22.96866	20.758471	25.955928	24.641189	34.954421	25.092244	29.034621	29.533283	20.588392	22.836379	30.490467	20.982029	29.67948	20.892986	28.861131
NR_023356.2	MTMR2	0.912173	0.74758	3.76244	2.745271	1.677957	1.906654	2.204922	0.350478	2.801697	2.840822	2.498473	1.875988	2.049694	1.585278	2.021027	3.275338
NM_016156.5	MTMR2	8.402604	9.437862	11.01505	8.214831	11.277705	13.101504	9.017069	7.849441	10.390401	10.890785	8.054349	12.895298	10.451519	7.779372	11.857047	10.184294
NM_201281.2	MTMR2	5.807192	7.568963	0	2.358647	0.425538	0.961792	4.220111	5.91797	2.451443	1.646036	3.030247	1.739187	2.631044	5.466653	0	1.612324
NM_201278.2	MTMR2	1.546185	1.835498	0.534441	1.335394	1.939292	0.967422	1.825505	2.762472	5.731767	2.001145	4.919578	2.919277	2.592805	1.682794	3.190036	0.331094
NM_032427.1	MAML2	16.26862	16.122983	14.383966	15.570809	18.743724	18.015116	19.672138	15.95189	15.232045	16.027724	17.527645	17.518007	15.607533	17.559248	13.894376	15.073833
NM_024725.3	CCDC82	23.682772	22.998737	21.952006	19.568065	20.748764	22.066986	24.720972	21.777965	21.170928	19.669178	22.224206	23.318945	20.916459	21.139061	19.691563	21.63141
XM_002343087.1	LOC100287213	1.274024	2.059164	0.591522	1.608571	2.526414	1.816821	2.678005	1.919526	1.000975	1.751599	1.156192	1.711266	1.523537	1.498107	1.050071	1.080812
NM_003772.3	JRKL	11.784074	10.966211	10.02384	11.488126	11.996386	12.678305	10.406053	13.071878	13.002112	11.996079	11.545247	11.256253	13.214458	13.974595	9.940796	12.565872
NM_014361.2	CNTN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_175566.1	CNTN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001725438.2	LOC100128386	0	0.041201	0	0.05317	0.050086	0	0	0.072173	0.13643	0	0	0.10981	0.132928	0	0.06736	0.062025
NM_152432.2	FLJ32810	3.261365	2.847187	0.853983	2.790694	1.095421	3.943078	1.032509	2.782114	4.804165	1.034495	1.067849	4.117214	2.23812	3.331795	1.845809	3.012026
NM_032021.2	TMEM133	2.518143	2.289806	1.107606	2.024034	0.852962	2.702633	0.884295	1.590611	2.596749	0.490597	0.72169	2.585115	2.064028	2.457054	1.552026	2.236853
NM_000926.4	PGR	0.008751	0.021627	0.036572	0.077062	0.019877	0.043451	0.035954	0.09546	0.009023	0.019428	0.011907	0.007228	0.052627	0.032934	0.053386	0.041026
NM_004621.5	TRPC6	8.599202	20.994374	25.014853	7.17599	19.111345	11.279263	23.714189	7.394499	14.813059	28.24726	29.806559	5.481107	15.271581	4.845111	16.131051	4.52952
NM_178127.4	ANGPTL5	0.764045	1.06899	2.057561	0.327183	1.658361	0.888947	2.091799	0.444573	1.523221	1.244299	1.039985	1.013358	0.562596	0.144875	0.155543	0.191041
NM_020802.2	KIAA1377	7.430005	7.67342	6.406363	7.209846	8.128642	6.587233	6.152001	7.194857	6.193119	4.469317	4.99956	8.603052	7.154265	5.473823	5.309333	4.956507
NM_032930.1	C11orf70	6.930058	5.780597	4.39998	4.352325	6.018784	7.15075	7.424526	7.005776	5.044833	3.773387	4.510301	3.393753	3.794367	4.095958	3.947164	3.917857
NM_001130145.1	YAP1	78.698965	92.661149	76.543423	65.695016	87.954894	84.966381	87.821833	79.749198	82.449929	91.106118	103.143442	73.209509	86.827581	68.723203	72.171633	64.874347
NM_006106.3	YAP1	26.663516	25.751431	30.580975	17.529466	22.975554	32.493245	30.83497	24.904577	28.702511	22.993104	26.340452	18.038263	28.539226	27.803753	30.609355	23.932444
NM_001165.3	BIRC3	0.532887	1.495735	0.362654	0.80111	2.303914	0.957332	2.00784	0.872502	0.59429	0.55905	0.634886	0.734867	2.6291	1.173406	1.521542	0.706029
NM_182962.1	BIRC3	0.762863	0	1.141837	0	0.849892	0	0	0	0.881143	0	0	0	0	0	0.349858	1.013511
NM_001166.3	BIRC2	40.276744	44.681042	45.120867	35.595301	40.581418	39.895657	44.683205	38.901321	36.86639	36.578082	37.60445	37.310366	42.552027	38.674059	37.876433	40.122024
NM_052932.2	TMEM123	142.423299	148.378178	175.813097	126.000386	179.693214	139.190946	183.556615	143.204006	153.831003	161.477612	173.26436	139.800218	141.910423	115.266404	129.979769	122.003938
XM_001126620.3	LOC727869	0.802065	0.616732	1.11674	1.138857	1.214585	1.693083	1.027584	0.656572	0.620457	0.594329	0.273279	0.33666	0.202602	0.976656	1.229241	0.375979
