gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
b3491	1319.2360859701	5.37932376112627	0.596562830329231	0.0000000000000000000116595178204207	0.000000000000000000252145595905939
b0814	9760.21246086383	1.53731869548557	0.169069145349042	0.0000000000000000000177764249700976	0.000000000000000000382193136857098
b3806	3530.82602297654	1.2489185932633	0.136953630433431	0.0000000000000000000198131570690229	0.000000000000000000423520548215299
b2875	254.468494879932	-2.32728797666673	0.258761250229039	0.0000000000000000000245200219176691	0.000000000000000000521120925583565
b4014	54102.4282021409	1.75869155378795	0.195949638541812	0.0000000000000000000250965582213515	0.000000000000000000530326127443189
b3092	928.295203891089	-1.55284201186416	0.171807676004369	0.000000000000000000028322602622732	0.000000000000000000595096502834448
b3073	2188.89822869558	1.57358972381713	0.174815531412677	0.0000000000000000000399489823502325	0.000000000000000000834640320515028
b4188	402.312230057823	-1.62296878729968	0.180602412316593	0.0000000000000000000410322894712528	0.000000000000000000852457339689286
b2980	414.460966765623	-1.60277310795817	0.178656339330944	0.0000000000000000000486454822335764	0.00000000000000000100497761619981
b1680	1631.26235978475	1.44066057967522	0.160335731526669	0.0000000000000000000559876869823033	0.00000000000000000115023592478088
b2752	4879.53631293365	-1.74441334295518	0.195484467838482	0.0000000000000000000637914698912731	0.00000000000000000130331964451894
b0440	3730.85619429273	-2.06483072596786	0.232378730109773	0.0000000000000000000686938388652017	0.00000000000000000139576822045888
b0979	270.37231006758	2.81837668926298	0.320239968326333	0.0000000000000000000713429087745428	0.00000000000000000144167254999049
b2464	3257.8883245128	1.24611544444125	0.138930313435322	0.0000000000000000000779225425269033	0.00000000000000000156607370795918
b3225	7590.05463404705	-2.13026079060685	0.24155816062976	0.000000000000000000122476099515601	0.00000000000000000244819792437132
b4016	7342.73210055022	1.94426583618292	0.221443142394609	0.000000000000000000149067358359053	0.00000000000000000296371554414935
b1258	71.459118139751	3.46755835978587	0.393910257646798	0.000000000000000000151173858404232	0.00000000000000000298952368117033
b3241	80.1205256702194	2.70556488828549	0.310338789663278	0.000000000000000000253217667404711	0.00000000000000000498084539395012
b3212	8145.38244640876	1.23195807438641	0.139786508684346	0.000000000000000000313904497842334	0.00000000000000000614189858741244
b2466	48.8156351982854	4.04256087624499	0.462693904210976	0.000000000000000000374241343594431	0.00000000000000000728391836111686
b4342	616.240258142228	-1.65367870486239	0.189532156113788	0.000000000000000000402436205789762	0.00000000000000000779167062309184
b1681	2156.32236494876	1.44190337612492	0.164697037810504	0.000000000000000000430347872695936	0.00000000000000000828867933973736
b1784	2360.93016337741	1.12013879303428	0.12760960162344	0.000000000000000000487317497695665	0.0000000000000000093373062511843
b1846	220.562661762833	2.30625676297366	0.267913395238661	0.000000000000000000491999934887898	0.00000000000000000937843174853324
b2518	1873.50464879976	-1.59476599644836	0.183270708682387	0.00000000000000000054159913329629	0.0000000000000000102709415124599
b1959	210.934606516973	2.00595784008144	0.232791422851882	0.000000000000000000588649167892819	0.0000000000000000111062480758553
b0681	78.8864982803273	-3.59485247428326	0.416551075502619	0.000000000000000000599045693966291	0.000000000000000011245030336484
b4015	63364.1222630533	1.98281840583068	0.229822164114364	0.000000000000000000711972148732099	0.0000000000000000132973384141985
b3418	7721.80009562482	-1.40170455715008	0.161497006485648	0.000000000000000000793163461523903	0.000000000000000014739288847816
b3224	7544.203572163	-1.91226744705665	0.2227569472585	0.00000000000000000128426568752838	0.0000000000000000237460725623997
b3604	3522.07952734266	-2.42768949893035	0.285098645002743	0.0000000000000000017412606926099	0.000000000000000032035731548614
b1393	154.04222330875	-1.86108087436779	0.218418618900089	0.00000000000000000216491361136171	0.0000000000000000396329234396812
b3709	27924.3943365384	-2.02102896468912	0.237870691066996	0.00000000000000000219277336569025	0.000000000000000039945201508978
b3238	46.0292856030801	4.99601388940684	0.586442304928672	0.00000000000000000230496257760389	0.0000000000000000417830961371528
b1379	207.78085203604	2.07301475738748	0.243218554041167	0.00000000000000000231764685729841	0.0000000000000000418080881867782
b0953	475.033939797735	2.30150169699734	0.272850602465543	0.00000000000000000252128771503321	0.0000000000000000452607862630719
b4309	186.97541344132	-2.91750228184465	0.345613504482203	0.00000000000000000264405320775846	0.0000000000000000472353080303903
b4357	285.365386724143	-1.90835922288375	0.225309637060302	0.00000000000000000299879002778052	0.0000000000000000533150265515979
b3089	1068.65250577873	-1.48418156353276	0.174234851154757	0.00000000000000000301658245885006	0.0000000000000000533747460900839
b4238	2763.88814600247	-1.2937653142306	0.152940117451384	0.0000000000000000031054469682086	0.0000000000000000546854423258829
b0220	863.652919449548	1.87520073572774	0.221770476488826	0.00000000000000000354033384780769	0.0000000000000000620481259203452
b2844	2398.40793028687	-1.37156567892701	0.161283130629014	0.00000000000000000373162015434417	0.0000000000000000650921289187015
b2280	5440.32106299891	-1.15494939048129	0.13618387906885	0.00000000000000000481198943160409	0.0000000000000000835433658125442
b0461	343.609651402676	2.32885042263124	0.277312517820616	0.00000000000000000493806701356809	0.0000000000000000853316440008168
b4154	5003.41774471896	-1.30583629731248	0.154832417986689	0.00000000000000000745430354822667	0.000000000000000128214021029499
b4068	735.122093699549	-2.12849051970506	0.25555511686183	0.00000000000000000891636354315463	0.000000000000000152651446215675
b1392	142.820159017129	-2.15541764103318	0.25864936275714	0.0000000000000000104524517975561	0.000000000000000178125192384159
b2869	1283.68483238551	-1.71148641527176	0.205462341746664	0.0000000000000000119287425487042	0.000000000000000202350871307836
b0808	696.544396568257	1.48681785172562	0.17764585138191	0.0000000000000000120023368246009	0.000000000000000202669596243717
