gene_id	gene_name	USA100_N315_Biofilm_10h_1	USA100_N315_Biofilm_10h_2	USA100_N315_Biofilm_10h_3	USA100_N315_Biofilm_10h_4	USA100_N315_Biofilm_24h_1	USA100_N315_Biofilm_24h_2	USA100_N315_Biofilm_24h_3	USA100_N315_Biofilm_24h_4	USA100_N315_Biofilm_24h_5	USA100_N315_Biofilm_24h_6	USA100_N315_Biofilm_24h_7	USA100_N315_Biofilm_24h_8	USA100_N315_Biofilm_5h_1	USA100_N315_Biofilm_5h_2	USA100_N315_Biofilm_5h_3	USA100_N315_Biofilm_5h_4	USA100_N315_Planktonic_10h_1	USA100_N315_Planktonic_10h_2	USA100_N315_Planktonic_10h_3	USA100_N315_Planktonic_10h_4	USA100_N315_Planktonic_24h_1	USA100_N315_Planktonic_24h_2	USA100_N315_Planktonic_24h_3	USA100_N315_Planktonic_24h_4	USA100_N315_Planktonic_24h_5	USA100_N315_Planktonic_24h_6	USA100_N315_Planktonic_24h_7	USA100_N315_Planktonic_24h_8	USA100_N315_Planktonic_5h_1	USA100_N315_Planktonic_5h_2	USA100_N315_Planktonic_5h_3	USA100_N315_Planktonic_5h_4
SA_RS04180	SA_RS04180	1746.209	1777.339	1823.094	1726.427	1012.003	1058.355	1092.761	1149.533	991.439	1068.242	1111.393	1121.134	2555.117	2487.737	2468.782	2399.094	831.926	817.214	772.518	781.919	749.989	825.153	761.623	872.479	806.586	816.08	840.218	825.788	1100.217	1076.17	1108.205	1193.763
SA_RS04185	SA_RS04185	245.703	230.8	211.642	216.294	147.336	140.468	167.291	160.204	155.101	174.897	161.621	153.259	348.875	355.468	383.328	365.91	149.466	162.19	137.804	164.313	137.83	135.355	135.168	138.287	174.801	147.37	149.521	150.484	186.199	198.749	176.605	181.043
SA_RS04195	SA_RS04195	46.722	32.541	31.71	29.641	12.701	15.064	11.275	9.699	16.387	16.755	9.269	7	31.556	27.575	23.829	27.276	41.9	35.341	39.077	46.015	28.536	30.98	37.53	50.006	35.229	46.598	31.322	33.852	20.995	14.112	9.606	22.404
SA_RS04205	SA_RS04205	183	185	195	192.665	76	78	65	81	75	63	77	85	179.568	190.947	187.945	157.024	191	213	224	196	151	157	129	138	134	139	147	135	101.568	120.294	108	106.091
SA_RS04210	SA_RS04210	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
SA_RS04215	SA_RS04215	19	24	32	22.854	3	7	5	0	3	2	1	5	13.002	16.187	12.017	21.188	6	5	10	9.846	2	2	0	3	2	4	2	4	1	1	1	1
SA_RS04220	SA_RS04220	50	45	45.001	39	21	22	15	27	26	25	18	27	58.489	72.03	77.029	60	23	16	27.998	18.154	18	14	19	25	22	21	23	16	21.076	17.004	31.013	26.001
SA_RS04225	SA_RS04225	46711.783	47371.88	46307.795	45439.05	36425.718	36689.686	36723.905	39332.036	35584.526	40360.244	39105.008	38788.812	24809.342	24343.978	25084.436	23905.951	12319.289	12261.722	12146.848	12495.585	20606.779	21447.261	20969.463	20803.354	22730.439	22224.832	22480.767	21837.014	7387.058	7378.288	7488.754	7822.054
SA_RS04230	SA_RS04230	41	53	51	52	30	20	35	23	36	33.017	29	23	57.372	63.04	46.932	52.247	40	38	21	32	55	45	43.048	41	56	53	60	45	33.251	39.178	35	35.803
SA_RS04235	SA_RS04235	13	12	17	11	7	10	8	13	5	8	11	9	20	22.108	20.953	19.996	15	15	12	21	7	12	5	6	6	7	12	7	11	10	20	11
SA_RS04240	SA_RS04240	0	0	0	0	0	1	2	4	1	0	1	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	2	1
SA_RS04245	SA_RS04245	21	21	23	38	17	23	23	19.987	18	19	18	20	33.924	45.005	50.001	40.619	33	33	38	37	12	19	18	19	16	17	17	22	97.757	104.522	90.182	101.181
SA_RS04250	SA_RS04250	3046.878	3120.448	3134.529	3052.295	4992.586	4939.471	4932.255	5278.427	4744.068	5646.67	5303.935	5198.805	4684.309	4657.976	4729.536	4515.846	2072.989	2099.204	1981.931	2096.767	5449.261	5661.91	5539.768	5376.239	5795.08	6014.642	5867.158	5828	2983.686	2891.621	2914.822	3012.243
SA_RS04255	SA_RS04255	160.674	187.311	176.28	181.434	56.199	58.027	66.064	54	47.091	61.022	49.671	59.019	130.391	136.177	125.567	141.981	61.205	46.543	61.016	56.889	4	4	4.008	1	8	5	1.001	5.009	1	4	1	0
SA_RS04260	SA_RS04260	154.326	153.455	155.598	156.668	43.813	33.973	32.983	45	35.909	38.978	54.329	38.981	97.016	74.765	90.235	70.686	49.795	47.266	47.765	36.111	17	10	17.992	7	16.989	11	15.999	12.991	6	7	8	7
SA_RS04265	SA_RS04265	36	27.234	37.122	27.898	10	12	8	15	17	14	21	15	41.135	48.008	54.058	45.956	22.031	31.191	21.219	24	23	31	22	19	24.011	40	26	29	28.15	24.074	23	38
SA_RS04270	SA_RS04270	87.858	75.374	60.927	69.031	51.575	43.983	37.473	49.995	29.836	34.044	45.673	39.937	40.018	39.155	37.633	31.865	19.112	7.954	13.087	14.829	31	20	20.915	24	25	24	29.737	27.849	12.001	7	11	17
SA_RS04275	SA_RS04275	182.142	154.626	173.073	166.969	17.425	22.017	20.527	12.005	21.167	17.956	18.327	10.063	75.717	63.171	60.628	53.407	22.888	26.046	19.913	27.171	10	16	11.085	6	11	7	8.263	11.151	1	0	0	0
SA_RS04280	SA_RS04280	76	80	83	72	36	27	37.073	42.008	37	38	39	34	72.477	59.007	73.165	70	72	39	46	53	48	51	51	54	75	52	48	49	78.332	60.652	76.912	74
SA_RS04285	SA_RS04285	1459.479	1437	1447	1352.996	200	219.802	235.993	211	204	245.332	252	236.965	473.313	478.148	461.149	431.487	229	195	230	219	44	39	48	42	43	39	45	38	10.949	12	12.152	14
SA_RS04290	SA_RS04290	172.229	193	182.006	171	104	121	89	112	94	107	107	128	244.797	240.926	268.225	218.75	148	126	125.005	117	294	332	334	341	368	307	348	300	169.904	177.406	184.96	165.07
SA_RS04295	SA_RS04295	73	55	69	62	21	22	24	30.003	18	21.002	16.003	22	57.491	48.344	55.009	56.966	21	36	34	26	27	21	17	17	16	26	27	20	18.087	23	23	23
SA_RS04300	SA_RS04300	492.624	465.56	486.316	498.935	109	95.019	112	101	104.001	114.054	109	114	110.968	110.013	131.371	98.365	112	78	89	107	17	16	14	9	13	18	12	24	6	8	14	13
SA_RS04305	SA_RS04305	598	616.713	631.127	613.326	320	289	296	307.999	286.901	326.876	318.03	327	494.923	472.839	462.776	468.02	226.058	243	232	235.02	191	187	181.024	192	204	187	200	218	144.652	134	170.107	162.103
SA_RS04310	SA_RS04310	26	39	41.471	22	10	13.001	11	15.005	16	11	9	14	30.72	45.117	35.043	41.774	16	19	14.666	15	13	12.011	17	16	11	14.004	16	15	6	14.093	13	7.001
SA_RS04315	SA_RS04315	255.762	277.007	248	246	174	178.999	170	165.41	143.338	183	202	210	324.565	395.439	374.458	389.418	174	164	159.331	138	205	214.989	230	208	204	218.996	195	194	124.288	120.761	108.218	118.651
SA_RS04320	SA_RS04320	391.577	380.984	405	399	225	241	230	215	245.05	249	261	216	471.901	490.993	510.907	451.374	118	99	108	113	138	126	121	105	134	142	124	146	156.039	165.825	130.034	164.964
SA_RS04325	SA_RS04325	170	142.209	139.42	159	36	45	49	46	42	54	48.113	47	172.831	190.585	165.468	173.05	93	95	80	82	12.012	12	11	10	13.039	22	10	12.012	6	3.29	12.978	10.269
SA_RS04330	SA_RS04330	947.929	862.227	941.894	891.176	649.95	670.036	670.523	721.819	636.988	692.559	740.73	723.859	1342.287	1308.793	1350.582	1287.336	675.997	653	631.997	690	488.988	503	491	469	562.961	528.003	551	553.988	677.166	715.196	768.735	817.308
SA_RS04340	SA_RS04340	48.001	49.02	36	47	36	37	41	36	32	37	41	46	33.727	41.699	30	35.409	27	26	20	29	7.684	4	11	7	3	3	5	5	5	9	11	6
SA_RS04345	SA_RS04345	119.507	118.023	90.53	109.214	76	79.004	78.34	83.534	63.299	85.006	83.013	69.694	69.536	65.046	64.171	48.143	48.02	55.283	49.276	50.205	76.254	69.05	66.164	76.996	73.302	60.379	66.248	78.201	53.002	53.915	48.067	60.057
SA_RS04350	SA_RS04350	204.64	199.825	193.45	178.97	146.521	126.998	140.829	131.814	138.721	146.09	110.689	140.983	203.052	236.613	230.262	227.395	154.039	159.501	147.375	163.67	221.691	226.087	229.367	202.855	242.578	262.777	257.623	259.871	261.046	259.073	261.918	267.873
SA_RS04355	SA_RS04355	46.968	53.999	59.994	41.713	33.002	35.99	26.955	38.012	21	40	25.099	25.983	59.659	52.956	68.26	50.961	67.995	74.996	66.324	59.654	31.536	41.002	34.968	38.95	40.968	54.158	32.988	42.589	45.959	52.976	53	47.013
SA_RS04360	SA_RS04360	173	163	157	143	107	94.002	118	112	94	106.109	95.007	122.044	213.198	200.224	216.291	195.481	142	139	132.669	143.185	309.837	304	308.997	309.078	341	333	335	335.132	201.08	187.249	181.909	186.175
SA_RS04365	SA_RS04365	1223.897	1225.766	1205	1175.11	827.5	800.182	833.212	863.845	890.961	937.066	936.002	858.161	1542.072	1540.153	1649.223	1589.402	963	931	917.012	935.077	611.742	591	577	574	664	643	631.002	616	647.267	653.913	639.93	727.99
SA_RS04370	SA_RS04370	139	148	125	112	101	91	102.158	72	87	80	82	108.017	154.559	122.871	158.382	125.875	67.392	79	73	67	88	74	81	70	92	105	86	76	87.03	82.684	83	99.083
SA_RS04375	SA_RS04375	10	10	9	8	10	8	6	4	10	9	9	11	16.054	15	16	16.772	14	4	5	13	5	5	2	4	4	6	4	3	14	5	7	8
SA_RS04385	SA_RS04385	83.577	89.214	68.458	83.697	34.678	30.72	36.347	29	30	23	25	25	52.397	43.01	56.492	44.636	37.76	28	34	25.375	9	10	11	11	12.079	15.123	10	8.682	2	2	1	2
SA_RS04390	SA_RS04390	36.423	43.786	40.469	37.303	15.322	6.28	7.653	6	8	8	7	4	14.593	18	21.977	12.879	6.24	5	6	8.625	14	12	11	11	10.921	8.877	16	12.318	1	1	1	0
SA_RS04395	SA_RS04395	286.48	242.944	281.249	242.656	150.994	136.962	153	165.618	166	174.622	174.863	189	324.509	366.365	368.773	351.916	225.854	223.933	206.21	236.781	430.491	448.968	413.894	435.44	447.81	467.109	436.536	404.18	339.526	335.409	308.619	340.218
SA_RS04400	SA_RS04400	99.81	107.19	100.983	120.085	59.848	67.038	78.897	62.928	85	69.411	81.97	69.988	148.097	154.989	178.336	155.293	67.282	67.679	93.969	70.72	223.427	239.688	257.736	256.951	277.266	300.403	253.715	297.862	153.018	148.363	161.745	145.424
SA_RS04405	SA_RS04405	162.39	146.902	157.759	157.282	90.158	61.273	77.309	85.072	75	83.205	88.03	74.012	245.148	264.433	289.577	255.027	152.285	149.807	160.821	167.5	114.082	107.344	102.37	131.609	140.864	114.487	115.749	114.958	167.029	146.309	187.864	207.994
SA_RS04410	SA_RS04410	42181.37	41764.026	41525.766	40368.618	10720.596	10604.83	10656.645	11370.217	10271.976	11687.893	11557.707	11434.53	25093.135	24952.456	26072.191	25118.308	5093.997	5002.999	4845.994	5032.766	646.991	633	637	622	628	669	656	641	262.966	283.971	248.508	247.983
SA_RS04415	SA_RS04415	36	28	43	39	45	40	37	45	36	37	43	40	41.017	41	50.651	37.004	26	33	19	18	92	129	96	101	95	111	124	98	18	11	21.164	18
SA_RS04420	SA_RS04420	3776.444	3539.064	3528.861	3488.327	1996.212	1947.195	2066.814	2092.766	1976.602	2185.16	2264.476	2080.239	3014.992	3102.967	3170.961	3046.837	1781.713	1749.23	1677.032	1736.75	1206.928	1159.467	1173.753	1171.098	1313.588	1209.111	1285.323	1258.343	1078.606	1015.267	1017.911	1141.765
SA_RS04425	SA_RS04425	4132.19	4123.054	4091.353	4016.021	2076.444	2108.637	2071.447	2260.645	2112.639	2285.44	2312.108	2216.137	4192.317	4298.808	4356.454	4149.239	2120.524	2008.619	1935.954	1945.599	1494.12	1676.676	1612.638	1576.078	1705.9	1685.949	1706.861	1673.692	1374.346	1334.659	1346.462	1410.272
SA_RS04430	SA_RS04430	2324.994	2269.316	2322.347	2191.807	1536.44	1583.536	1595.945	1665.033	1519.478	1733.508	1713.187	1671.578	4129.526	4163.116	4389.517	4137.727	1564.857	1597.836	1527.675	1606.912	4337.735	4337.823	4370.496	4302.927	4700.636	4561.809	4719.966	4589.167	1737.538	1718.167	1766.361	1708.385
SA_RS04435	SA_RS04435	774.542	794.052	749.505	798.928	434.224	454.113	447.472	507.224	447.966	512.966	477.843	498.608	1483.143	1583.665	1589.53	1531.114	772.527	789.913	824.076	876.968	1521.683	1470.126	1471.99	1433.531	1644.604	1626.69	1609.608	1568.258	696.895	704.625	598.735	740.081
SA_RS04440	SA_RS04440	1974.242	1976.969	1924.844	1862.698	1096.754	1097.003	1141.61	1223.292	1056.656	1254.764	1262.662	1187.488	3960.968	3884.487	4012.682	3830.774	1956.317	2014.057	1925.203	1959.971	1581.002	1647.908	1671.534	1562.636	1701.95	1711.35	1685.3	1696.399	1462.812	1511.831	1495.216	1626.536
SA_RS04445	SA_RS04445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
SA_RS04450	SA_RS04450	0	1	2	0	0	3	0	1	1	3	1	3	0	0	1	0	0	0	0	0	1	2	1	1	6	3	1	2	1	0	0	1
SA_RS04455	SA_RS04455	777.553	790.222	732.419	719.685	468.298	427.116	449.99	469.971	409.729	469.109	477.267	454.469	420.624	402.356	419.94	395.933	162.111	140.004	135.893	155.321	38.438	44.581	59.105	52.733	43.588	65.763	47.867	46.408	119.121	130.597	121.193	106.087
SA_RS04460	SA_RS04460	661.851	653.171	653.924	616.506	397.423	410.013	424.082	430.115	419.385	463.149	387.848	459.498	647.546	650.397	697.906	684.587	167.889	154.996	145.107	156.526	393.563	451.419	390.904	373.267	437.412	395.237	452.133	407.592	268.146	275.118	264.959	258.564
SA_RS04470	SA_RS04470	359.168	379.286	348.759	341.926	165	185.785	169.998	176.964	165.014	159.959	177	167.124	660.402	725.328	714.554	736.391	235.02	226.068	179.368	213.994	68.203	69.813	64.889	58.957	67.991	67.957	75.834	82.897	219.231	232.725	250.723	233.784
SA_RS04475	SA_RS04475	222.055	220.49	202.113	185.94	90.818	93.015	70.926	88.997	82.08	115.041	103.197	109.892	262.781	280.391	247.912	262.758	107.455	97.799	92.812	106.586	74.996	79.877	77.838	87.702	93.46	72.977	80.062	97.713	71.075	89.97	66	91.83
SA_RS04480	SA_RS04480	369.121	363.028	338.788	417.581	191.182	192.928	205.075	168.179	177.446	220	196.153	203.983	793.806	757.651	781.956	803.739	247.074	222.313	232.074	249.984	127.811	123.508	115.459	127.345	124.264	113.448	122.965	98.414	272.185	234.278	252.574	287.504
SA_RS04485	SA_RS04485	1470.048	1479.194	1478.485	1453.128	1012.48	922.179	987.697	994.522	913.769	997.671	981.794	985.405	1940.184	1958.467	1873.219	1840.923	665.497	715.818	670.154	737.411	1068.404	1060.264	994.66	1014.5	1155.331	1156.238	1129.863	1106.028	1039.818	998.509	907.725	963.236
SA_RS04490	SA_RS04490	191.878	184.975	204.115	192.935	113	106	109	100	107.997	125	92	116	196.301	192.435	215.437	188.843	144	99	79	110.026	27.816	25.538	30.153	26	36.954	27.38	30.667	31.949	6.508	8.12	10.053	11
SA_RS04495	SA_RS04495	43	63	50	33	8	16	13.012	15	16	13	16	13	52.343	27	39	42.035	31	17	28	23	13	13	10	10	8	11	5	6	8	8	8	9
SA_RS04500	SA_RS04500	46	64	45.014	47	28.034	26	26	34	25	21	30	26	58.968	61.004	56.323	47.113	49	37	38	42	13	12	8	7	16	10	12	12	13.932	19	19	17
SA_RS04505	SA_RS04505	107.601	113.761	90.273	99.479	28.964	24.767	33.572	31.435	19.529	27.462	23.984	24.11	142.428	151.5	172.321	169.091	126.614	118.436	121.262	91.98	28.38	25.612	21.462	18.705	19.058	23.846	27.022	27.346	21.433	20.976	28.226	31.014
SA_RS04510	SA_RS04510	250.419	234.4	232.694	210.521	113.482	81.233	100.428	121.078	104.347	96.501	96.016	110.923	395.778	400.427	408.14	371.546	224.559	182.389	197.839	209.607	131.96	158.388	140.311	172.813	165.135	171.096	158.661	150.654	253.273	272.249	252.613	295.23
SA_RS04515	SA_RS04515	316.285	303.997	325.034	326	183	157	171.001	176.489	137.123	190.473	163.001	167.976	544.695	539.582	536.978	549.772	283.938	246.173	261.9	250.398	180.66	180	182.228	197.482	184.807	206.058	204.317	169	411.021	391.64	397.058	425.451
SA_RS04520	SA_RS04520	5.969	1.806	2.325	3	3	1	2	1	0.991	2	2	1	4	1.757	1	2	0	6	1	2	6	3	3	4	5.985	5	6	4	1	0	0	0
SA_RS04525	SA_RS04525	84.486	69.131	65.803	72.263	15.517	19.578	14.831	19.534	11.424	18.044	18.781	10.387	76.272	70.19	88.182	73.964	14.391	21.203	17.792	15.972	13	17.613	17.723	13.404	20.689	20.688	17.588	12.57	21.438	18.794	19.092	19.637
SA_RS04530	SA_RS04530	2727.482	2775.338	2785.009	2630.703	1433.33	1424.797	1435.168	1467.638	1345.085	1488.531	1447.864	1458.214	3270.344	3391.412	3474.604	3400.335	1021.429	1001.398	995.294	952.214	1334.362	1324.542	1265.696	1348.193	1396.594	1431.807	1448.101	1355.387	1096.892	1152.399	1097.215	1214.179
SA_RS04535	SA_RS04535	804.223	847.471	863.385	767.589	290.312	277.455	267.214	277.7	297.031	278.463	251.756	268.921	1399.769	1323.44	1444.496	1357.741	608.591	693.956	636.046	671.318	439.802	391.117	430.559	429.595	463.631	452.925	473.345	462.612	411.079	409.088	414.507	436.18
SA_RS04540	SA_RS04540	262.694	207.319	235.189	208.462	64.815	81.805	80.372	112.587	79.456	90.756	82.036	90.964	318.116	304.452	314.709	308.856	252.116	217.167	210.729	229.466	133.302	127.952	120.745	122.137	122.626	126.537	149.24	136.565	42.402	41.098	47.795	46.415
SA_RS04545	SA_RS04545	1092.507	1110.378	1090.574	1049.863	632.319	628.206	669.198	731.867	652.735	739.293	726.983	705.854	3412.303	3423.329	3405.335	3479.57	1451.648	1438.531	1337.788	1393.489	701.792	739.778	765.283	790.687	840.475	805.043	825.731	780.358	1043.894	1054.913	1051.639	1099.97
SA_RS04550	SA_RS04550	753.191	714.044	770.042	778.936	555	543	569.738	543.986	506	586	583.083	574.159	634.613	648.228	719.514	635.678	210	214.006	235	182	205	197	175	190	245	221.563	205	191	254.29	234.742	242.105	261.018
SA_RS04555	SA_RS04555	61	56	49	58.335	29	52	39	40	25	44	47	37	26.889	27.793	27.298	22	23	30	20	11	35	48	36	46	64	50	46	42	22	15.546	6	19
SA_RS04560	SA_RS04560	809.109	759.007	716	667.178	609.268	568	619.016	629.143	564.019	661	640.011	636	665.844	703.311	689.221	651.711	285	281	277.347	271	637	679	659	686	754.709	755	740.006	724.287	473.189	457.882	480.152	497.194
SA_RS04565	SA_RS04565	391.605	387.769	375.32	377.193	416.397	418.019	384.899	416.95	387.842	406.944	392.213	410.85	419.406	393.64	438.221	422.676	136.42	146.732	140.887	136.729	98.561	89.269	72.008	67.485	83.875	95.064	82.037	99	129.057	145.943	153.222	129.945
SA_RS04570	SA_RS04570	371.395	336.231	335.816	312.807	397.247	387.105	384.101	472.051	345.158	477.833	432.988	472.15	407.572	414.268	366.436	367.113	127.434	137.268	117.113	116.271	207.457	206.731	185.992	194.515	184.125	190.936	197.963	198	157.351	164.734	166.286	176.92
SA_RS04575	SA_RS04575	5260.939	5143.804	5120.36	5034.734	3428.301	3443.244	3513.427	3761.031	3372.014	3824.848	3748.525	3625.334	3784.684	3859.929	3937.663	3772.191	2791.887	2662.824	2731.964	2776.892	1958.656	2104	2097.537	2020.902	2232.004	2189.472	2110.989	2151.604	1968.285	1973.197	2048.096	2056.543
SA_RS04580	SA_RS04580	423.234	412	439.603	399.008	244.009	240.02	227	222.08	248.047	249.122	263.021	266.981	816.947	772.337	882.337	836.649	294.003	316	304	306	207	203	213	200	230.043	200	218	197	314.02	318.079	350.008	334.562
SA_RS04585	SA_RS04585	274.15	223.479	270.163	248.032	45	53.019	55	62	56.04	52.011	70.024	53	277.45	228.895	267.046	269.598	95.069	87.868	87.091	70.017	90.008	94.157	92.029	106.014	113.271	98.003	83.348	95.287	62.064	66.066	62.694	67.045
SA_RS04590	SA_RS04590	166.863	143.521	158.837	158.968	72	66	60	71	59.192	87.992	63.976	72	177.539	189.843	178.532	197.73	71.931	71.132	94.909	84.983	35.992	36.843	43.971	43.986	23.729	29.997	37.652	38.713	123.806	173.132	125.017	138.039
SA_RS04595	SA_RS04595	13	12	13	6	10	11	12	16	9	13	14	8	24	25.711	25.036	18.983	13	4	9	8	9	9	7	7	9	4	15	8.056	15	15	11	19
SA_RS04600	SA_RS04600	41.806	45.746	30.402	43.712	21.185	25.952	33.466	19.161	23.002	22.122	21.075	29.626	128.342	114.693	148.464	117.095	105.299	108.422	89.216	98.346	55.524	49.704	53.707	54.671	54.219	39.705	51.531	45.898	67.506	72.879	77.192	69.038
SA_RS04605	SA_RS04605	37.288	34.256	24.601	31.273	22.796	28.643	26.548	17.873	11.001	31.869	12.927	14.374	130.779	121.979	131.753	145.01	73.258	71.204	71.601	73.645	97.964	93.874	85.485	93.447	97.556	115.409	120.498	99.643	88.776	89.53	82.853	112.824
SA_RS04610	SA_RS04610	60.895	57.038	64.344	57.505	18.41	24.424	23.316	24.966	21.997	27.011	20.151	20.809	254.705	221.762	248.962	214.495	101.323	108.007	124.181	114.658	51.055	61.868	57.751	44.351	45.225	40.885	45.602	58.035	30.862	15.846	32.254	20.715
SA_RS04615	SA_RS04615	264.324	245.463	248.577	226.135	146.051	145.981	174.673	152.021	151.547	135.654	170.847	149.374	1012.039	1096.693	1120.093	1117.943	459.491	462.055	410.337	465.941	405.148	448.38	379.275	429.711	463.709	444.975	461.874	406.448	837.507	845.017	883.792	883.534
SA_RS04620	SA_RS04620	73.587	78.653	87.172	88.483	47.949	55.943	50.997	55.979	63.318	65.865	53.291	63.608	368.33	384.909	426.005	423.914	132.528	181.42	143.744	149.107	76.294	88.749	98.72	75.102	99.457	95.915	103.462	80.674	241.258	252.321	282.355	275.592
SA_RS04625	SA_RS04625	72.798	81.182	88.642	77.409	26.849	27.794	22.217	31.939	29.949	33.142	26.731	35.384	180.271	184.978	201.974	162.031	98.871	106.542	76.008	114.487	50.094	46.855	42.174	49.567	47.191	45.445	64.678	57.048	27.755	32.314	36.797	33.074
SA_RS04630	SA_RS04630	957.309	972.515	1001.306	884.148	325.399	392.547	352.919	416.061	364.188	409.341	378.973	357	2000.201	2015.067	1958.329	1931.275	573.586	575.36	547.754	562.815	618.922	640.595	647.028	644.151	682.643	715.666	675.621	621.242	1311.823	1341.426	1352.093	1380.343
SA_RS04635	SA_RS04635	52.514	46	54	63.983	48	38.999	33	46	42	38	35	54	70.795	94.001	82.917	66.639	26	32	33	35	18	19	13	17	12	11	16	21	50.373	45	48.86	39.533
SA_RS04640	SA_RS04640	629.64	593.236	616.982	640.992	331	304.817	307	300.164	299.231	347	334.886	309.055	896.312	857.3	854.662	873.32	263	232	243.003	236.964	520	532	593	569	608.74	563.033	575.116	557.849	369.371	404.405	358.856	352.419
SA_RS04645	SA_RS04645	535.898	485.679	510	550	345	323	351.209	345.965	339.999	390.945	354.988	368.511	847.085	831.877	843.509	819.035	302	283	295	314	211	206.41	223	233	221	230.314	219	242	391.542	423.323	366.001	417
SA_RS04650	SA_RS04650	660.007	659.013	659	637.016	459	450.998	497	504.306	454.598	494	493.005	508.255	1415.485	1482.755	1540.253	1354.117	190	182.999	190	164	246	249	255	256	313	270	267	267	367.132	354.173	365.546	374.72
SA_RS04655	SA_RS04655	3342.398	3409.766	3300.593	3303.36	2459.082	2465.342	2500.895	2516.26	2331.931	2623.801	2584.664	2573.668	4762.284	4783.158	4802.734	4623.891	1127.125	1042.039	1006.578	1083.094	1350.675	1389.229	1319.041	1423.021	1457.438	1409.254	1470.771	1425.149	984.826	949.802	943.481	996.128
SA_RS04660	SA_RS04660	4744.277	4593.94	4799.784	4694.418	4028.82	4050.264	4189.093	4366.393	3966.911	4406.618	4439.101	4160.735	9528.383	9393.487	9589.94	9278.902	2428.479	2355.876	2294.522	2432.49	5123.634	5242.367	5190.5	5363.979	5587.561	5558.891	5520.101	5603.285	2887.953	2801.452	2888.007	2959.472
SA_RS04665	SA_RS04665	256.263	193	230.015	227	150	137	147.028	171	120	172.001	166	157.871	404.554	376.099	383.808	386.295	722.836	741.909	735	695.006	173	178	180	175	197	179.045	187	187	417.843	386.437	397.625	404.944
SA_RS04670	SA_RS04670	510.316	506.785	487.553	474.611	1546.425	1513.151	1606.795	1707.406	1572.784	1687.948	1705.629	1664.224	122.48	110.936	118.167	118.904	158.331	174.908	156.56	184.457	1417.456	1541.283	1430.856	1453.89	1480.141	1586.268	1514.434	1583.424	262.427	261.244	259.621	288.158
SA_RS04675	SA_RS04675	589.612	578.816	607.464	580.505	1389.198	1339.391	1459.886	1551.087	1413.996	1470.932	1528.059	1546.877	78.47	80.115	83.926	80.497	92.721	104.092	107.44	94.543	817.547	826.13	868.751	837.147	846.098	871.777	871.621	876.225	161.766	181.04	155.612	161.586
SA_RS04680	SA_RS04680	3089.802	3104.229	3016.681	3089.002	1883.488	1940.113	1865.63	2009.788	1826.071	2034.077	2028.279	1988.177	3124.926	3047.047	3087.997	3011.918	1609.002	1523.906	1460.301	1553.013	444	506.051	460	485	494.007	471	506.03	465.599	1639.077	1692.019	1717.415	1818.443
SA_RS04685	SA_RS04685	87.775	94.679	88.428	87.992	63.99	60	74	67.013	69.882	85.517	71.495	68.799	100.293	113.253	93.058	115.305	37.606	46.739	37	31.606	43.015	44.213	62	55	53.552	67	48.673	47	38	30.061	46.009	40.004
SA_RS04690	SA_RS04690	76.947	102.269	86.482	77.256	76.105	63.901	75.72	70.987	54.655	70.483	60.505	64.201	140.616	143	135.598	173.16	46.394	48.124	55.889	60.627	232.991	271.19	241.97	216.95	270.271	243.948	250.156	268.1	71.07	74	72.709	100.998
